ID,account_type,gender,age,region_code,dc_cons_apr,dc_cons_may,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,cc_cons
19577,current,M,32,536.0,16872.260531808282,31718.603327885245,3776.1434373137768,,5.0,10.0,2.0,8.0,8.0,65318.0,,,,,,,,,178825.93466575324,13680.723674278905,34.0,3.0,563609.258422639,338494.5979276319,148054.01315893893,2.0,18.0,253274.78849658376,295736.67544026,1762127.600936845,6.0,26.0,335273.78331516625,,29392.0
9865,current,M,39,243.0,8645.274836039885,2167.693815526964,,31.0,19.0,14.0,2.0,2.0,4.0,604392.0,,,,,,,,,170751.47960425814,192365.0988503229,3.0,2.0,205412.3290179222,565898.6944369001,461284.4426860818,1.0,5.0,92084.22026158412,1973683.2942510168,718162.7242140316,3.0,17.0,367959.9479530385,,12009.0
14846,saving,M,37,505.0,,3038.3732115952366,,,16.0,61.0,,3.0,1.0,306241.0,,,,,,,,,429258.07657062775,16919.568791898702,2.0,4.0,101627.95009862036,915382.1437703441,796053.0257373409,6.0,10.0,475764.41707643797,851170.2805934077,394342.3158317539,6.0,25.0,323419.33378029097,,13502.0
11063,current,M,58,236.0,,,,6.0,9.0,27.0,,,,164863.0,,,,,,,,,425556.7571816076,623057.7668558606,14.0,1.0,320229.3197873643,707.2900409123109,495768.7177253318,1.0,5.0,402815.554817221,30284.88642528293,128547.61631465025,4.0,13.0,532852.0405543916,,11288.0
6572,current,M,37,547.0,7939.986333011833,22084.245582787404,,12.0,,10.0,1.0,2.0,,46238.0,,,,,,157535.82088443593,,,437297.6976176632,204861.455673118,9.0,5.0,8627.022979184145,830841.7781174609,728872.2087032567,1.0,6.0,521645.4172863815,1354237.1586105945,1584238.482646114,5.0,0.0,313424.37094589666,,3171.0
19880,current,M,59,854.0,,,,5.0,7.0,17.0,,,1.0,341051.0,,,,,,,27051.7744950816,4440.598004436169,98968.22525375779,469848.6805126089,5.0,4.0,157384.0765444965,863640.9132787301,90521.07851026162,2.0,2.0,308745.065942037,,1886833.827066436,1.0,3.0,412749.5974645489,,19931.0
17051,current,M,34,749.0,,39559.29856811166,,26.0,20.0,9.0,,7.0,,5508.0,,,,,,,,,42542.574463834426,638142.022830369,10.0,5.0,59800.44058160942,459161.05717174424,463367.79400219384,7.0,19.0,221601.7209857185,526978.4288005256,732477.1972087428,5.0,29.0,273529.4846861197,,19014.0
11491,current,M,29,295.0,17762.58476478658,3154.577085899173,,31.0,31.0,44.0,1.0,4.0,3.0,37190.0,,,,,,,,,266251.1770860605,554863.3697778357,3.0,3.0,32109.192910389633,921157.6958567285,581600.4900118562,1.0,9.0,42044.73182313761,1355215.6775025988,1759118.4717607843,9.0,7.0,100422.8558066333,,12277.0
7433,current,M,38,233.0,12343.137715761186,,,5.0,5.0,10.0,1.0,,,242297.0,,,,,,,,,614685.9473020206,259349.9533487841,7.0,5.0,496359.7086566472,1065591.739967891,619604.8067316887,2.0,5.0,439451.9665756279,1284252.9217955808,534725.4006209843,4.0,9.0,426173.87947792344,,10943.0
14606,current,M,28,233.0,,,,2.0,3.0,29.0,,,,119760.0,,,,,,,,,188846.46047065,229955.0984785819,12.0,2.0,425483.985159289,542633.0912969547,3750.08120568154,2.0,10.0,69659.8538349708,1768058.6023419802,646518.2368050419,10.0,8.0,265199.1220746085,,8498.0
8381,current,M,50,627.0,,3706.195725067541,,6.0,3.0,18.0,,3.0,1.0,234101.0,,,,,,,,,611949.6953513655,479467.33614831907,28.0,8.0,214524.6647994116,894037.5414925794,283745.830345491,21.0,33.0,13780.866029382663,277610.6883517759,648890.5907758051,19.0,16.0,221050.5597666696,,14490.0
18278,current,M,29,726.0,7691.434523247067,43244.40631454435,,1.0,,25.0,1.0,1.0,2.0,113477.0,,,,,,,,,448790.2780096724,422901.47052923427,22.0,2.0,17159.079054429883,131022.01727415193,1039183.6646686622,3.0,12.0,551651.2690118296,366055.9525278764,711897.9762180189,15.0,14.0,582841.4343012727,,17053.0
14847,saving,M,62,498.0,,,,,2.0,15.0,,,,171993.0,,,,1.0,,373967.6013481765,,,180165.31951200968,271804.2263097969,30.0,15.0,353350.4449539838,180618.39256529754,152221.91151506087,19.0,63.0,456736.09969372436,1929538.4889674096,1883708.9848164963,11.0,18.0,206709.04060884085,,10057.0
15315,current,M,28,742.0,,,14787.779217374751,5.0,8.0,19.0,,,1.0,1432.0,,,,,,,,,662968.28338034,259849.1343505392,16.0,5.0,322738.4389714403,483709.77731703216,835316.1219371157,6.0,22.0,640631.3489848911,1053577.7609602874,1297956.5619660136,9.0,12.0,475825.230435136,,1675.0
16912,saving,M,37,875.0,,,,3.0,9.0,22.0,,,,453630.0,,,,,,607532.3230402016,,,523186.32169659634,266943.75820846704,14.0,5.0,435414.90136181033,886995.1269856205,45878.985249690995,4.0,9.0,13136.905925706355,1574053.314901591,1086041.4919337106,4.0,16.0,119337.97677993598,,18905.0
1313,current,M,29,434.0,2577.153410697956,25608.830496082748,1524.6582197685086,22.0,19.0,3.0,6.0,20.0,21.0,147155.0,,,,,,,,,472012.71070543077,38472.036935109536,24.0,5.0,141571.47872499868,218207.532905462,355239.6123146108,4.0,31.0,449891.1562713824,569819.0912665189,1658833.98222244,23.0,27.0,360250.4992508228,,16378.0
10076,saving,M,41,660.0,,,,5.0,9.0,22.0,,,,155511.0,1.0,,,1.0,,,,,,,,,,,,,,,1578456.0609682566,1452843.0292616999,2.0,3.0,288122.3598584284,,14498.0
1613,current,M,33,700.0,16646.795520339143,,,8.0,9.0,13.0,1.0,,,92718.0,,,,,,,,,304332.83702254854,501028.7278353138,10.0,4.0,261887.57265607148,2819.0179980065395,1009650.2705274869,1.0,6.0,162696.18118547974,363008.83430462185,704778.7614381497,4.0,10.0,451989.7984683132,,3744.0
915,current,M,36,774.0,,24407.058576413667,5712.772709121048,4.0,7.0,27.0,,3.0,4.0,226906.0,,,1.0,,,,,,108078.90271500776,526700.7181213867,3.0,3.0,414512.68718575116,612396.9244272421,177669.30388822604,3.0,8.0,229759.50345708593,1767378.0576162715,1928020.9180294315,12.0,32.0,85397.86898579246,,4040.0
2191,current,M,36,229.0,4812.866887461491,,,4.0,11.0,17.0,2.0,,,97441.0,,,,,,,,,121003.36618230645,355844.40059543453,5.0,3.0,65746.63244003966,275883.0030044944,259414.56051853808,5.0,11.0,86465.04259735187,446385.1050647845,801139.1307598227,4.0,23.0,585038.0216024761,,10306.0
1857,current,M,36,751.0,,,,6.0,6.0,4.0,,,,80560.0,1.0,,,,,,,,622035.0410529185,159311.7351461331,1.0,2.0,174064.65093282607,57789.30175059533,311973.6655573803,1.0,1.0,482978.3330601287,1947164.6054320496,1943790.561410089,1.0,15.0,32214.68845746473,,15413.0
2175,current,M,36,517.0,,,,6.0,10.0,19.0,,,,116629.0,,,,,,,,,526317.873973005,,0.0,,,542693.3055934196,22005.094935705445,1.0,1.0,509080.39714883256,191952.9333929093,1515964.8861669183,5.0,2.0,5591.909416610541,,11163.0
4633,current,M,37,245.0,,,4711.324262175768,3.0,4.0,,,,3.0,245135.0,1.0,,,,,,,,365968.8864457152,454361.3505615589,7.0,3.0,588307.8878947542,694394.8768924793,861329.2912036455,2.0,8.0,30914.959953025038,1558207.0276442312,1126364.3457698463,5.0,14.0,450850.0889811614,,32081.0
10264,current,M,47,841.0,,,,7.0,5.0,21.0,,,,60599.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,8643.0
6292,current,M,29,507.0,3986.8954450620477,23409.72520560789,1914.3222159209906,8.0,3.0,1.0,1.0,3.0,2.0,96554.0,,,,,,,,,122260.71166368687,516287.3014335446,11.0,2.0,105031.28840257486,173391.4994534951,828463.2666956795,1.0,17.0,208873.56726866408,430275.07996559213,424414.4681229326,4.0,21.0,447427.9759059838,,16391.0
18637,current,F,30,666.0,,,,18.0,17.0,12.0,,,,26924.0,,,,,,,,,382943.7497478253,104983.15385520359,5.0,6.0,538250.095204349,120070.19399410168,193441.65366325906,3.0,3.0,447279.5691644647,1197509.3987956182,345906.1111091572,2.0,2.0,360842.40792360366,,3448.0
14800,current,M,32,753.0,,43501.34730046844,,34.0,42.0,62.0,,3.0,,304377.0,,,,,,,,,586456.8895457658,229930.81617660864,7.0,4.0,202799.40543229945,399653.2154047834,456333.1521492158,5.0,6.0,213817.27596610587,781894.2969502159,902634.1211897712,3.0,9.0,529685.8146682096,,2034.0
3899,current,M,31,534.0,,,,2.0,18.0,6.0,,,,76402.0,,,,,,,,,463931.73453171924,487937.8197735527,9.0,5.0,268705.0792063009,976854.7237747794,992460.8007618549,4.0,8.0,159406.31591918416,1775825.9768883283,1199022.9950806813,9.0,11.0,583290.834071347,,15227.0
14064,current,M,29,530.0,,42579.20634420115,,5.0,16.0,13.0,,2.0,,81205.0,,,,,,,,,174528.5285905839,406915.4605147452,8.0,4.0,565132.3306099285,54921.32124897249,,0.0,13.0,,83067.8417015708,1031056.1405777351,12.0,16.0,494937.9301112293,,5098.0
19905,saving,M,31,290.0,,,,5.0,3.0,23.0,,,,93203.0,1.0,,,,,,,,430296.2142405938,308002.4556656726,16.0,1.0,62520.739963451866,1063722.1848159959,1083674.4146127142,6.0,13.0,259531.9956902641,584063.3883887973,1501985.1951443176,8.0,13.0,315062.1881825794,,19514.0
15144,current,M,59,356.0,,,,4.0,4.0,27.0,,,,265501.0,,,1.0,1.0,,,,,117116.86332111961,97908.67983196797,4.0,3.0,515799.84945960046,56555.802975642946,862731.3489729392,4.0,7.0,577903.0609768498,1621751.9936725625,556754.7512046535,3.0,13.0,473320.3256518925,,13053.0
13492,current,F,32,296.0,,,,,5.0,13.0,,,,139872.0,,,,,,,,,12233624.635005692,388345.1911752796,,1.0,229732.6113354315,,,,,,,,,0.0,,,12612.0
13398,saving,M,28,455.0,,,1354.4254581927278,12.0,19.0,12.0,,,6.0,81421.0,,,,,,,,,315781.5995389657,410111.0863125603,6.0,1.0,288548.4795832129,270240.8236111985,1035718.8759429128,1.0,1.0,632072.6150480036,1076758.4579643072,339397.75923264853,5.0,2.0,252372.99684660323,,19171.0
16106,current,M,31,737.0,,3498.7486104046875,12865.759339919969,19.0,20.0,29.0,,2.0,3.0,97571.0,,,,,,,73839.28070934974,,632369.0959789883,343801.7543011243,26.0,2.0,357111.22217280883,387825.3983396864,734365.9926333737,3.0,20.0,146231.99201633688,1924428.478760645,1328534.2148358831,5.0,16.0,321820.6940810346,,6940.0
11605,current,M,39,722.0,,,,5.0,8.0,10.0,,,,126417.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,19590.0
5099,current,M,32,308.0,,8616.755494544248,,9.0,1.0,27.0,,3.0,2.0,12042.0,,,,,,,,,669095.931366184,42307.49634663583,10.0,5.0,399815.84640355647,1007796.1673817,1073028.1285087608,6.0,28.0,116987.61659939204,114525.85966179053,1569052.3270995629,11.0,13.0,346766.7566853115,,1494.0
16206,current,M,36,239.0,,,,1.0,2.0,,,,,606743.0,1.0,,,,,,,,,,,,,,,,,,,,,8.0,,,9844.0
13746,current,M,39,682.0,,43018.6117479125,,4.0,5.0,15.0,,4.0,,334691.0,,,,,,616023.7474597286,,,51138.52577948898,572894.6319184963,5.0,1.0,7042.164478132876,83352.29073113705,133217.67356359612,4.0,17.0,320226.26951665053,490706.3863018021,526919.7906421791,5.0,11.0,279982.7500651304,,23775.0
19640,current,M,43,606.0,18065.011507235213,,,2.0,1.0,3.0,1.0,,,89161.0,,,,,,,,,519906.66522225185,463809.7053893632,0.0,12.0,54715.47807851241,439731.29822869686,194655.0068188984,3.0,8.0,639280.0733958217,1270654.0114029148,395995.5451362381,1.0,0.0,170515.06277245286,,32753.0
7922,current,M,28,297.0,,2668.239143600246,,2.0,10.0,33.0,,8.0,3.0,67125.0,,,,,,,,,69344.84124211507,301341.50041440205,7.0,19.0,213508.1977847899,922693.946240985,795385.5265734771,7.0,19.0,161449.82669864668,1917175.5774202298,945064.294126544,4.0,14.0,473386.6569874408,,664.0
8818,current,M,39,719.0,,,,10.0,11.0,18.0,,,,14337.0,,,,,,,,,454044.3908097085,,2.0,,,244597.99899374065,424519.2200612272,2.0,2.0,250309.37468211504,131642.6521283862,702548.3025622563,2.0,1.0,325617.1786879811,,14293.0
16159,current,M,33,746.0,,36417.47276863078,,9.0,17.0,23.0,,1.0,,217349.0,,,,,,,,,394836.35226142686,412759.3589497496,13.0,2.0,119185.13905495225,1087540.3357419218,301942.6521066867,2.0,16.0,6540.039408775204,1037909.9566980893,774172.5892600481,4.0,11.0,474094.9746567692,,19047.0
11056,current,M,33,713.0,10037.328453106613,27786.697371611768,1169.538391638078,1.0,1.0,29.0,14.0,7.0,10.0,31535.0,,,,,,,,,184486.71367952644,188564.01811307907,18.0,3.0,31242.904825961494,631568.0525827769,1101560.4425522191,1.0,25.0,463882.57575554564,33949.68807263664,1127449.7709564622,10.0,43.0,119822.44744075232,,815.0
17313,current,M,36,708.0,,,,11.0,22.0,32.0,,,,77553.0,,,,,,,,,543198.0539679668,151677.20702070912,18.0,2.0,550241.6267810388,260603.2719141593,930622.5093685392,2.0,10.0,95303.64116955604,1638242.1990341856,1161026.3381056252,3.0,7.0,249040.22866062715,,2440.0
16628,current,M,29,516.0,8440.65661880913,38807.217957759814,12370.516147219756,15.0,8.0,1.0,7.0,6.0,18.0,15201.0,,,,,,,,,169323.3475324189,553887.1329750889,18.0,5.0,264877.1605332548,171953.56831535025,997689.2765370308,3.0,13.0,145190.65892095663,1300660.578645303,603803.3959822562,3.0,20.0,195939.14435378008,,12166.0
14129,current,F,29,280.0,,,11530.165037699597,9.0,15.0,8.0,,,1.0,1014.0,,,,,,,,,39123.99773330239,,2.0,0.0,,923432.0533640195,732211.579987471,3.0,1.0,637653.6827064222,258238.30141925145,1709223.4267471556,4.0,2.0,492516.4753334485,,19776.0
9863,current,M,43,523.0,,,,1.0,1.0,,,,,147131.0,,,,1.0,,,,,296883.79074726306,210153.33238512767,22.0,2.0,185206.54720757046,276628.0675760158,539145.8186874593,8.0,20.0,610057.044941209,1584189.2421114782,1440895.5836849024,4.0,19.0,322682.79795999057,,37.0
10398,current,M,33,608.0,10281.442714628241,40017.23688456781,13727.609484956916,15.0,6.0,2.0,11.0,14.0,28.0,61552.0,,,,,,,,,409443.7306069043,274356.91688270273,22.0,2.0,400956.9674986053,70191.40530350489,644372.9777844902,9.0,17.0,536674.9945323687,433665.21210568905,920466.9615214,5.0,39.0,571181.7695040627,,9393.0
18970,current,M,27,629.0,5992.483461636027,7924.858752734305,3578.4549286969873,3.0,3.0,4.0,3.0,6.0,3.0,1880.0,,,,,,,,,404501.1101678844,428924.6779391101,25.0,2.0,12700.241935361186,934516.191588248,165609.29819985846,9.0,16.0,107404.17664705004,1047780.3591037,1504388.0753908504,3.0,18.0,169907.1626831579,,18638.0
6702,current,M,47,522.0,16686.295246297985,,,8.0,7.0,,3.0,,,314630.0,,,1.0,,,652326.1424455538,,,60105.258885347226,116627.2286440792,5.0,2.0,116223.38048969672,694320.3816568272,613534.9328881893,8.0,15.0,323410.0878195761,1136112.0506270574,1221853.4455739688,6.0,13.0,339048.6267132039,,11468.0
3380,current,M,35,481.0,,,,2.0,1.0,27.0,,,,236942.0,,,,,,,,,445059.330537546,529138.2504840893,7.0,3.0,513195.0337484426,1114194.8091656908,655004.825807514,3.0,3.0,422844.59644924937,,1104701.460418997,1.0,6.0,643610.2187816775,,1504.0
8364,current,M,35,224.0,,,,6.0,5.0,1.0,,,,69417.0,,,,1.0,,,,,655811.3004219787,359150.25239343103,4.0,1.0,313764.925987872,833706.4641507013,,0.0,1.0,,228225.64681658,1343783.2059444857,3.0,7.0,62260.896606661074,,9853.0
12416,saving,M,38,629.0,,,,33.0,17.0,25.0,,,,79687.0,,,,,,,,,70737.51920413604,584562.1433220414,22.0,3.0,229518.6327248303,225160.25860096008,422500.0428491372,10.0,12.0,134794.54258548646,903886.2621799286,1405948.8740328623,4.0,26.0,147330.83948559072,,10031.0
2662,current,F,32,922.0,17406.126856914332,10550.129265236452,7743.799019444045,7.0,3.0,11.0,1.0,1.0,5.0,11932.0,,,,,,,,,557703.4858645339,241281.91491562012,13.0,2.0,17602.362574753908,452314.82887178287,804695.9779759962,9.0,13.0,358947.3651125469,1072547.1572360995,354252.6512588697,7.0,15.0,273954.85281375283,,12329.0
15880,current,M,32,592.0,12736.262168092275,36069.68126879484,24875.644974356943,4.0,,12.0,6.0,5.0,10.0,29163.0,1.0,,,,,,328841.40175291646,,48018.94751770498,308627.8091730636,15.0,3.0,323438.6590309134,523740.00855862716,59758.41744173584,1.0,12.0,16293.60111455864,701668.0708495954,532371.217197001,3.0,11.0,149439.61881637614,,354.0
4353,current,M,42,252.0,,,,24.0,15.0,30.0,,,1.0,183142.0,,,,,,,,,413537.2778458753,487192.18806447607,11.0,1.0,267205.0107759972,570913.4970557325,110694.49240985274,2.0,6.0,187791.29837551288,1565062.0560119562,400682.29680026474,7.0,15.0,85976.34555684263,,16867.0
16259,current,M,30,721.0,17090.650717224857,599.9541476978798,,13.0,19.0,18.0,9.0,4.0,,613485.0,,,,,,,,,365658.4769392839,262235.5366631229,16.0,10.0,233717.24604261137,417497.0723485487,520690.2920399511,1.0,10.0,321516.2157761528,1418847.278830845,1111826.342792237,6.0,20.0,502336.7784880524,,380.0
19838,saving,M,27,731.0,,,,14.0,18.0,11.0,,,7.0,52498.0,,,,,,,,,115327.71323163154,626997.2653224961,8.0,3.0,485106.9232226544,679833.4441594894,39182.79289117733,2.0,2.0,313183.20656996197,968929.059438273,1072641.3925724246,9.0,5.0,350353.6779476465,,20169.0
15766,current,F,24,478.0,,33904.65882638328,,4.0,12.0,3.0,,7.0,1.0,48836.0,,,,,,,,,583722.0753848838,459477.3445582813,12.0,4.0,377168.81222371047,313236.42989319377,3773.582866823777,5.0,15.0,565075.3780005139,736096.3701626817,1161989.1653364126,2.0,40.0,600223.5433329019,,18004.0
15550,current,M,32,675.0,,,6792.885108920153,,4.0,8.0,,,18.0,116372.0,,1.0,,,,,,,144008.2522936607,,15.0,0.0,,171688.6554418451,203967.7181474265,7.0,6.0,522812.91084524203,1251776.1109454124,1849588.3183540187,6.0,30.0,548968.5359212065,,14230.0
4409,current,F,28,609.0,,36614.15061452768,3704.212778957088,,1.0,18.0,,1.0,1.0,56953.0,,,,,,,,,209740.261688188,125913.27774216696,12.0,3.0,368675.78568289016,256176.88308928625,919216.8546134841,3.0,8.0,171260.69344589632,463371.0022939096,235660.9019255557,6.0,4.0,452964.4081737586,,6781.0
5037,saving,M,37,615.0,,,,,11.0,14.0,,,,5603.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1964841.0195962645,1.0,,121047.76702847435,,38373.0
16158,current,F,46,514.0,,22557.238895194223,14309.336669008115,16.0,6.0,25.0,,3.0,2.0,19277.0,,,1.0,,,623114.0262557676,,,371798.78790873406,331713.86563005147,22.0,4.0,508000.1411399167,639754.6050201844,921741.3133999179,2.0,18.0,116249.28267777273,1642789.3317653744,1664368.381812608,6.0,23.0,560863.5292444003,,11468.0
13900,current,M,35,733.0,,,,10.0,8.0,3.0,,,,100237.0,,,,,,,,,8671078.09548121,511150.87630117655,,4.0,361566.56509362854,,571992.365250784,1.0,0.0,64026.56662435085,1029339.3793971477,1911454.2760981948,3.0,3.0,108684.44061473114,,8746.0
3528,current,M,33,530.0,1258.4795757665179,12417.342435966792,10621.217936097419,9.0,5.0,24.0,1.0,6.0,6.0,60090.0,,,,1.0,,,,,45364.610927319816,55612.649853958486,19.0,1.0,571244.4539476936,296977.03800434433,383338.4109402182,13.0,20.0,599929.5239918592,949027.0395256516,1081069.8076763721,5.0,15.0,318463.525784107,,1610.0
13015,current,F,23,220.0,951.1951335398708,15984.28329161884,22086.80511669993,7.0,5.0,11.0,3.0,12.0,11.0,21849.0,,,,,,,,,76613.36952504115,141299.31429265288,2.0,1.0,338808.0823637585,228109.4856956616,1064296.1685504862,2.0,14.0,45610.972467652246,1664421.9427234125,1728830.1336194016,4.0,18.0,324844.030193367,,522.0
13561,current,M,36,603.0,,,,3.0,3.0,10.0,,,1.0,93334.0,,,,,,,,,424160.2967536466,208117.64236974905,17.0,4.0,494968.9830183515,955325.7882409092,576691.4104631342,2.0,17.0,197162.5046296816,1189942.7458438731,513625.128243132,11.0,15.0,168084.57275021216,,8815.0
4727,current,F,37,521.0,,,,11.0,13.0,15.0,,,,94340.0,,,,,,,,,560972.9395235536,293865.9168966935,4.0,1.0,134919.26352673475,369854.9695026535,806148.5525202621,1.0,2.0,600857.4844961994,376876.2453226169,395290.8561201585,2.0,1.0,288356.1606482557,,10736.0
9941,current,M,43,615.0,9935.186296019365,2420.4571632440834,,16.0,17.0,26.0,1.0,1.0,,62857.0,,,,,,,,,602331.3372041304,545065.1752553652,6.0,5.0,353629.26398686244,674450.6521729158,1026650.5889443831,2.0,10.0,508451.4464718136,729630.5163101364,1014524.4872685741,6.0,9.0,147416.78799382286,,2882.0
326,current,M,38,751.0,,,,5.0,4.0,8.0,,,,48795.0,,,,,,,,,498544.5144049017,109112.92833507074,13.0,2.0,150899.38632142128,890304.1191236159,744297.4819813796,4.0,8.0,120723.3939453547,1740086.3757014754,129705.89193974836,1.0,9.0,328420.5146955718,,10168.0
11450,current,M,33,765.0,,,,6.0,2.0,30.0,,,,397768.0,,,,,,,,,11507182.991879836,142296.6598679761,,2.0,407565.5214817068,376825.7195321225,796250.2733498756,3.0,2.0,291738.0856188348,36053.94106083036,662116.8994800148,2.0,1.0,347318.3979814175,,9313.0
1111,current,M,33,339.0,2951.3297274090473,20662.096909920947,10220.516773512414,35.0,19.0,64.0,1.0,7.0,5.0,52231.0,1.0,,1.0,,,,,,232981.65885699718,547757.8605174066,22.0,6.0,194481.4649506248,452055.619444716,253950.53499577372,6.0,25.0,547318.605192626,775175.2538657023,1281190.139791665,4.0,20.0,182931.14868177366,,18315.0
869,current,M,34,535.0,,,,7.0,8.0,19.0,,,1.0,12722.0,,,,,,,,,210864.91069495774,65973.28031059518,8.0,3.0,194362.33158355745,797872.8116813812,416980.7142721053,9.0,15.0,452633.1965150629,2796.463163790347,694357.847861739,14.0,11.0,559916.2400073224,,17566.0
3205,current,M,25,609.0,,11208.267172229444,,8.0,9.0,4.0,,5.0,,94450.0,,,,,,279193.10701269854,,,30658.662252190526,42763.48293474241,41.0,8.0,533512.2075232784,1098327.87288596,947330.3014028787,3.0,17.0,51727.783144133406,84484.84032111947,1504398.3684792658,19.0,16.0,173626.83648355195,,2122.0
6145,current,M,47,705.0,,,,7.0,7.0,2.0,,,,160429.0,1.0,,1.0,,,,,,9611002.461140413,462693.51701491093,,1.0,3046.0658203249213,,,,,,1731131.902166236,597533.3101128454,3.0,,20591.017922389005,,9822.0
8688,saving,F,50,525.0,,,,25.0,31.0,8.0,,,,53475.0,,,,,,,,,453240.1336660282,551150.6714306272,3.0,3.0,600453.8187250057,569244.9961393024,,0.0,9.0,,1004360.1425141223,913411.8945286043,3.0,12.0,516738.4461688738,,15835.0
18380,current,M,35,973.0,50.860721040931864,21445.310557912984,5621.548576892508,5.0,3.0,21.0,3.0,4.0,3.0,47670.0,,,,,,,,,547962.2823687163,254628.5071516289,29.0,1.0,348267.8712534255,285493.50350754923,1082010.8762971994,7.0,12.0,337170.08260271576,1235354.515753368,1953000.071772033,3.0,11.0,32968.50102202779,,367.0
